policy_id,timestep,onion_loc,pot_loc,dish_loc,serving,order_list,num_in_pot,agent_pos,held_obj
46,112,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,1,"(10, 2)",0
46,113,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,1,"(9, 2)",0
46,114,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,1,"(9, 1)",0
46,115,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(9, 1)",3
46,116,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(8, 1)",3
46,117,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(9, 1)",3
46,118,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(9, 2)",3
46,119,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(10, 2)",3
46,120,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 2)",3
46,121,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 3)",3
46,122,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 4)",3
46,123,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 5)",3
46,124,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 6)",3
46,125,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(10, 6)",3
46,126,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(10, 7)",3
46,127,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(9, 7)",3
46,128,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(8, 7)",3
46,129,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(7, 7)",3
46,130,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(6, 7)",3
46,131,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(5, 7)",3
46,132,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(4, 7)",3
46,133,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(4, 6)",3
46,134,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 6)",3
46,135,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 5)",3
46,136,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 4)",3
46,137,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 3)",3
46,138,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 2)",3
46,139,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 2)",0
46,140,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 3)",0
46,141,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 4)",0
46,142,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 5)",0
46,143,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(3, 6)",0
46,144,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(4, 6)",0
46,145,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(4, 7)",0
46,146,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(5, 7)",0
46,147,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(6, 7)",0
46,148,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(7, 7)",0
46,149,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(8, 7)",0
46,150,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(9, 7)",0
46,151,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(10, 7)",0
46,152,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(10, 6)",0
46,153,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 6)",0
46,154,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 5)",0
46,155,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 4)",0
46,156,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 3)",0
46,157,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(11, 2)",0
46,158,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(10, 2)",0
46,159,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(9, 2)",0
46,160,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,2,"(9, 1)",0
46,161,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(9, 1)",3
46,162,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(8, 1)",3
46,163,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(9, 1)",3
46,164,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(9, 2)",3
46,165,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(10, 2)",3
46,166,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 2)",3
46,167,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 3)",3
46,168,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 4)",3
46,169,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 5)",3
46,170,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 6)",3
46,171,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(10, 6)",3
46,172,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(10, 6)",2
46,173,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(10, 7)",2
46,174,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(10, 6)",2
46,175,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 6)",2
46,176,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 5)",2
46,177,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 4)",2
46,178,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 3)",2
46,179,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(11, 2)",2
46,180,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(10, 2)",2
46,181,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(9, 2)",2
46,182,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,3,"(9, 1)",2
46,183,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(9, 1)",1
46,184,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(9, 2)",1
46,185,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(10, 2)",1
46,186,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(11, 2)",1
46,187,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(11, 3)",1
46,188,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(11, 4)",1
46,189,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(11, 5)",1
46,190,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(11, 6)",1
46,191,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(10, 6)",1
46,192,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(10, 7)",1
46,193,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(9, 7)",1
46,194,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(8, 7)",1
46,195,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(7, 7)",1
46,196,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(6, 7)",1
46,197,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(5, 7)",1
46,198,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(4, 7)",1
46,199,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(4, 6)",1
46,200,"[1, 1]","[5, 0]","[5, 6]","[0, 3]",2,0,"(3, 6)",1
47,0,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(4, 7)",3
47,1,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(4, 6)",3
47,2,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(5, 6)",3
47,3,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(6, 6)",3
47,4,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 6)",3
47,5,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 5)",3
47,6,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 4)",3
47,7,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 3)",3
47,8,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(6, 3)",3
47,9,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(5, 3)",3
47,10,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(4, 3)",3
47,11,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(3, 3)",3
47,12,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(2, 3)",3
47,13,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(1, 3)",3
47,14,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(1, 3)",0
47,15,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(2, 3)",0
47,16,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(3, 3)",0
47,17,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(4, 3)",0
47,18,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(5, 3)",0
47,19,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(6, 3)",0
47,20,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 3)",0
47,21,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(8, 3)",0
47,22,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(8, 2)",0
47,23,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(9, 2)",0
47,24,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(10, 2)",0
47,25,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(10, 1)",0
47,26,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(10, 1)",3
47,27,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(10, 2)",3
47,28,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(9, 2)",3
47,29,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(8, 2)",3
47,30,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(8, 3)",3
47,31,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(7, 3)",3
47,32,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(6, 3)",3
47,33,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(5, 3)",3
47,34,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(4, 3)",3
47,35,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(3, 3)",3
47,36,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(2, 3)",3
47,37,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(1, 3)",3
47,38,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(1, 3)",0
47,39,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(1, 4)",0
47,40,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(1, 3)",0
47,41,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(2, 3)",0
47,42,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(3, 3)",0
47,43,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(4, 3)",0
47,44,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(5, 3)",0
47,45,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(6, 3)",0
47,46,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(7, 3)",0
47,47,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(8, 3)",0
47,48,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(8, 2)",0
47,49,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(9, 2)",0
47,50,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(10, 2)",0
47,51,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,1,"(10, 1)",0
47,52,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(10, 1)",3
47,53,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(9, 1)",3
47,54,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(8, 1)",3
47,55,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(8, 2)",3
47,56,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(8, 3)",3
47,57,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(7, 3)",3
47,58,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(6, 3)",3
47,59,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(5, 3)",3
47,60,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(4, 3)",3
47,61,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(3, 3)",3
47,62,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(2, 3)",3
47,63,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(1, 3)",3
47,64,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(1, 3)",0
47,65,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(1, 2)",0
47,66,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(2, 2)",0
47,67,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(3, 2)",0
47,68,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(4, 2)",0
47,69,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(5, 2)",0
47,70,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(6, 2)",0
47,71,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(6, 3)",0
47,72,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(7, 3)",0
47,73,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(8, 3)",0
47,74,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(8, 2)",0
47,75,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(9, 2)",0
47,76,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(10, 2)",0
47,77,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,2,"(10, 1)",0
47,78,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(10, 1)",3
47,79,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(9, 1)",3
47,80,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(10, 1)",3
47,81,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(11, 1)",3
47,82,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(12, 1)",3
47,83,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(12, 2)",3
47,84,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(12, 3)",3
47,85,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(12, 3)",2
47,86,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(11, 3)",2
47,87,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(11, 3)",2
47,88,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(11, 3)",2
47,89,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(10, 3)",2
47,90,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(10, 2)",2
47,91,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,3,"(10, 1)",2
47,92,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(10, 1)",1
47,93,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(10, 2)",1
47,94,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(9, 2)",1
47,95,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(8, 2)",1
47,96,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(8, 3)",1
47,97,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 3)",1
47,98,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 4)",1
47,99,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(7, 5)",1
47,100,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(8, 5)",1
47,101,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(9, 5)",1
47,102,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(10, 5)",1
47,103,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(11, 5)",1
47,104,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(12, 5)",1
47,105,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(12, 6)",1
47,106,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",2,0,"(13, 6)",1
47,107,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(13, 6)",3
47,108,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(12, 6)",3
47,109,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(12, 5)",3
47,110,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(11, 5)",3
47,111,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(10, 5)",3
47,112,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(9, 5)",3
47,113,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(8, 5)",3
47,114,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(7, 5)",3
47,115,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(7, 4)",3
47,116,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(7, 3)",3
47,117,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(6, 3)",3
47,118,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(5, 3)",3
47,119,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(4, 3)",3
47,120,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(3, 3)",3
47,121,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(2, 3)",3
47,122,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(1, 3)",3
47,123,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(1, 3)",0
47,124,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(2, 3)",0
47,125,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(3, 3)",0
47,126,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(4, 3)",0
47,127,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(5, 3)",0
47,128,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(6, 3)",0
47,129,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(7, 3)",0
47,130,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(8, 3)",0
47,131,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(8, 2)",0
47,132,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(9, 2)",0
47,133,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(10, 2)",0
47,134,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,0,"(10, 1)",0
47,135,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(10, 1)",3
47,136,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(10, 2)",3
47,137,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(9, 2)",3
47,138,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(8, 2)",3
47,139,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(8, 3)",3
47,140,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(7, 3)",3
47,141,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(6, 3)",3
47,142,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(5, 3)",3
47,143,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(4, 3)",3
47,144,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(3, 3)",3
47,145,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(2, 3)",3
47,146,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(1, 3)",3
47,147,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(1, 3)",0
47,148,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(1, 4)",0
47,149,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(1, 3)",0
47,150,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(2, 3)",0
47,151,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(3, 3)",0
47,152,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(4, 3)",0
47,153,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(5, 3)",0
47,154,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(6, 3)",0
47,155,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(7, 3)",0
47,156,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(8, 3)",0
47,157,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(8, 2)",0
47,158,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(9, 2)",0
47,159,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(10, 2)",0
47,160,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,1,"(10, 1)",0
47,161,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(10, 1)",3
47,162,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(11, 1)",3
47,163,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(10, 1)",3
47,164,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(9, 1)",3
47,165,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(8, 1)",3
47,166,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(8, 2)",3
47,167,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(8, 3)",3
47,168,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(7, 3)",3
47,169,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(6, 3)",3
47,170,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(5, 3)",3
47,171,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(4, 3)",3
47,172,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(3, 3)",3
47,173,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(2, 3)",3
47,174,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(1, 3)",3
47,175,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(1, 3)",0
47,176,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(1, 4)",0
47,177,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(1, 3)",0
47,178,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(2, 3)",0
47,179,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(3, 3)",0
47,180,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(4, 3)",0
47,181,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(5, 3)",0
47,182,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(6, 3)",0
47,183,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(7, 3)",0
47,184,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(8, 3)",0
47,185,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(8, 2)",0
47,186,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(9, 2)",0
47,187,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(10, 2)",0
47,188,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,2,"(10, 1)",0
47,189,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 1)",3
47,190,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 2)",3
47,191,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 2)",3
47,192,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 2)",3
47,193,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(9, 2)",3
47,194,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 2)",3
47,195,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 2)",3
47,196,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(9, 2)",3
47,197,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 2)",3
47,198,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 2)",3
47,199,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(10, 3)",3
47,200,"[0, 2]","[10, 0]","[12, 4]","[14, 6]",1,3,"(11, 3)",3
48,0,"[10, 9]","[2, 9]","[14, 1]","[2, 0]",2,0,"(4, 7)",3
48,1,"[10, 9]","[2, 9]","[14, 1]","[2, 0]",2,0,"(5, 7)",3
48,2,"[10, 9]","[2, 9]","[14, 1]","[2, 0]",2,0,"(6, 7)",3
48,3,"[10, 9]","[2, 9]","[14, 1]","[2, 0]",2,0,"(7, 7)",3
48,4,"[10, 9]","[2, 9]","[14, 1]","[2, 0]",2,0,"(8, 7)",3
48,5,"[10, 9]","[2, 9]","[14, 1]","[2, 0]",2,0,"(9, 7)",3
